time,Azimuth,Pitch,Roll
3.810697,131.4,-17.9,-1.6
3.814542,131.4,-17.9,-1.6
3.819336,131.5,-17.8,-1.6
3.824430,131.5,-17.8,-1.6
3.829590,131.6,-17.8,-1.5
3.834458,131.6,-17.7,-1.5
3.839678,131.6,-17.7,-1.5
3.845200,131.6,-17.6,-1.5
3.849610,131.6,-17.6,-1.5
3.854620,131.7,-17.5,-1.5
3.860351,131.7,-17.4,-1.5
3.864898,131.7,-17.4,-1.5
3.869898,131.7,-17.3,-1.5
3.876583,131.7,-17.2,-1.4
3.879720,131.8,-17.2,-1.4
3.884776,131.8,-17.1,-1.4
3.889792,131.9,-17.0,-1.3
3.895031,131.9,-16.9,-1.3
3.900142,132.0,-16.7,-1.3
3.905476,132.1,-16.6,-1.2
3.910499,132.1,-16.5,-1.2
3.915080,132.2,-16.4,-1.1
3.919903,132.2,-16.2,-1.1
3.927347,132.3,-16.1,-1.1
3.930483,132.4,-16.0,-1.0
3.935075,132.4,-15.9,-1.0
3.940022,132.5,-15.7,-0.9
3.944984,132.5,-15.6,-0.8
3.950119,132.6,-15.5,-0.8
3.959286,132.6,-15.3,-0.7
3.962524,132.7,-15.2,-0.6
3.965863,132.7,-15.1,-0.6
3.970260,132.8,-15.0,-0.5
3.978759,132.8,-14.9,-0.4
3.980560,132.8,-14.8,-0.4
3.985335,132.9,-14.7,-0.3
3.990595,132.9,-14.6,-0.3
3.995387,132.9,-14.5,-0.2
4.001325,133.0,-14.4,-0.1
4.005465,133.0,-14.4,-0.1
4.011824,133.1,-14.3,-0.0
4.015410,133.1,-14.2,0.1
4.020687,133.2,-14.2,0.1
4.028155,133.2,-14.1,0.2
4.030810,133.3,-14.0,0.2
4.035439,133.4,-14.0,0.3
4.040521,133.5,-13.9,0.3
4.045917,133.5,-13.9,0.4
4.051232,133.6,-13.9,0.5
4.055593,133.7,-13.8,0.5
4.063123,133.8,-13.8,0.5
4.065794,133.9,-13.7,0.6
4.070700,134.0,-13.7,0.6
4.076972,134.1,-13.7,0.6
4.080952,134.2,-13.7,0.7
4.086293,134.3,-13.7,0.7
4.091785,134.3,-13.6,0.7
4.096081,134.4,-13.6,0.7
4.101849,134.5,-13.6,0.8
4.105953,134.5,-13.6,0.8
4.111084,134.6,-13.5,0.8
4.115964,134.7,-13.5,0.8
4.120850,134.7,-13.5,0.8
4.125921,134.8,-13.4,0.8
4.131085,134.9,-13.4,0.8
4.136525,134.9,-13.3,0.8
4.141249,135.0,-13.3,0.8
4.146125,135.0,-13.3,0.8
4.152644,135.1,-13.2,0.8
4.156132,135.2,-13.2,0.8
4.161010,135.2,-13.1,0.8
4.169361,135.3,-13.1,0.8
4.171828,135.4,-13.0,0.7
4.176269,135.4,-13.0,0.7
4.181183,135.5,-12.9,0.7
4.187289,135.5,-12.9,0.7
4.191481,135.6,-12.8,0.7
4.196355,135.7,-12.8,0.7
4.202837,135.7,-12.8,0.6
4.206466,135.8,-12.7,0.6
4.211317,135.8,-12.7,0.6
4.220359,135.9,-12.7,0.6
4.222431,135.9,-12.6,0.6
4.227354,136.0,-12.6,0.6
4.231592,136.0,-12.5,0.6
4.237467,136.1,-12.5,0.6
4.241992,136.2,-12.5,0.6
4.246563,136.2,-12.4,0.5
4.253772,136.3,-12.4,0.5
4.256718,136.4,-12.4,0.5
4.262082,136.4,-12.3,0.5
4.269468,136.5,-12.3,0.5
4.272230,136.6,-12.2,0.5
4.276796,136.6,-12.2,0.5
4.282121,136.7,-12.1,0.4
4.288086,136.8,-12.1,0.4
4.292987,136.8,-12.0,0.4
4.297330,136.9,-12.0,0.4
4.302809,137.0,-12.0,0.4
4.307126,137.0,-11.9,0.4
4.311949,137.1,-11.9,0.4
4.318857,137.2,-11.8,0.4
4.323442,137.3,-11.8,0.4
4.327879,137.3,-11.7,0.4
4.332283,137.4,-11.7,0.4
4.337546,137.5,-11.6,0.4
4.342729,137.6,-11.6,0.4
4.347116,137.6,-11.5,0.4
4.354539,137.7,-11.5,0.5
4.357315,137.8,-11.4,0.5
4.362552,137.9,-11.4,0.5
4.369384,137.9,-11.4,0.6
4.372415,138.0,-11.4,0.6
4.377256,138.1,-11.3,0.6
4.382711,138.1,-11.3,0.7
4.387333,138.2,-11.3,0.7
4.392552,138.3,-11.3,0.8
4.397501,138.3,-11.3,0.8
4.403790,138.4,-11.3,0.8
4.413797,138.4,-11.3,0.9
4.413982,138.5,-11.3,0.9
4.418704,138.6,-11.4,0.9
4.422926,138.6,-11.4,0.9
4.427654,138.7,-11.4,1.0
4.432809,138.7,-11.4,1.0
4.438882,138.8,-11.4,1.0
4.443293,138.9,-11.4,1.0
4.448281,138.9,-11.5,1.1
4.453938,139.0,-11.5,1.1
4.457878,139.1,-11.5,1.1
4.462892,139.1,-11.5,1.1
4.468802,139.2,-11.6,1.1
4.473111,139.3,-11.6,1.1
4.478373,139.3,-11.6,1.2
4.486233,139.4,-11.6,1.2
4.488043,139.5,-11.7,1.2
4.493677,139.5,-11.7,1.2
4.497980,139.6,-11.7,1.2
4.503065,139.7,-11.7,1.2
4.508186,139.7,-11.8,1.3
4.512912,139.8,-11.8,1.3
4.519375,139.9,-11.9,1.3
4.523042,139.9,-11.9,1.3
4.528061,140.0,-11.9,1.3
4.536577,140.1,-12.0,1.3
4.538994,140.1,-12.0,1.3
4.543385,140.2,-12.1,1.3
4.548311,140.3,-12.1,1.3
4.554484,140.3,-12.2,1.3
4.558453,140.4,-12.2,1.3
4.563415,140.5,-12.3,1.3
4.570093,140.5,-12.3,1.3
4.573310,140.6,-12.4,1.3
4.578549,140.7,-12.4,1.3
4.586611,140.7,-12.5,1.3
4.588586,140.8,-12.6,1.3
4.593686,140.9,-12.6,1.3
4.598461,140.9,-12.7,1.3
4.604818,141.0,-12.8,1.3
4.608656,141.1,-12.9,1.3
4.613629,141.1,-12.9,1.3
4.619041,141.2,-13.0,1.3
4.623845,141.3,-13.1,1.3
4.628668,141.4,-13.2,1.3
4.637336,141.4,-13.3,1.3
4.639134,141.5,-13.5,1.2
4.643706,141.6,-13.6,1.2
4.648661,141.7,-13.7,1.1
4.654481,141.8,-13.8,1.1
4.658951,141.9,-14.0,1.0
4.663786,142.0,-14.1,1.0
4.669390,142.1,-14.2,0.9
4.673912,142.2,-14.4,0.9
4.678883,142.3,-14.5,0.8
4.685242,142.4,-14.6,0.8
4.689205,142.4,-14.7,0.7
4.693881,142.5,-14.9,0.7
4.698853,142.6,-15.0,0.7
4.703990,142.7,-15.0,0.7
4.709015,142.8,-15.1,0.6
4.714253,142.8,-15.2,0.6
4.719431,142.9,-15.3,0.6
4.724072,143.0,-15.3,0.6
4.729084,143.1,-15.4,0.6
4.734891,143.1,-15.5,0.6
4.739263,143.2,-15.5,0.6
4.744407,143.3,-15.6,0.6
4.750591,143.4,-15.6,0.7
4.755168,143.5,-15.7,0.7
4.760453,143.6,-15.7,0.7
4.764183,143.7,-15.8,0.7
4.769496,143.8,-15.8,0.7
4.774125,143.9,-15.8,0.7
4.779368,144.0,-15.9,0.7
4.785330,144.1,-15.9,0.7
4.789100,144.2,-16.0,0.7
4.794211,144.2,-16.0,0.7
4.799177,144.3,-16.0,0.7
4.804797,144.4,-16.1,0.8
4.809228,144.5,-16.1,0.8
4.814220,144.5,-16.2,0.8
4.819818,144.6,-16.2,0.8
4.824634,144.7,-16.2,0.8
4.829639,144.8,-16.2,0.9
4.835527,144.9,-16.3,0.9
4.839744,145.0,-16.3,0.9
4.844746,145.0,-16.3,1.0
4.852327,145.1,-16.4,1.0
4.854988,145.2,-16.4,1.0
4.861442,145.3,-16.4,1.1
4.865090,145.4,-16.5,1.1
4.870213,145.5,-16.5,1.1
4.875681,145.6,-16.5,1.2
4.879891,145.7,-16.6,1.2
4.885726,145.8,-16.6,1.2
4.889910,145.9,-16.6,1.2
4.894994,146.0,-16.6,1.2
4.901476,146.1,-16.7,1.2
4.905070,146.2,-16.7,1.2
4.910032,146.3,-16.7,1.2
4.915004,146.4,-16.7,1.2
4.920070,146.5,-16.8,1.2
4.925292,146.6,-16.8,1.2
4.930150,146.6,-16.9,1.3
4.935468,146.7,-16.9,1.3
4.941886,146.8,-17.0,1.3
4.945131,146.9,-17.0,1.3
4.952711,147.0,-17.1,1.4
4.955647,147.1,-17.1,1.4
4.965186,147.2,-17.2,1.4
4.965358,147.3,-17.3,1.4
4.970551,147.4,-17.4,1.5
4.975403,147.5,-17.5,1.5
4.980390,147.6,-17.6,1.5
4.987013,147.7,-17.8,1.5
4.990606,147.8,-17.9,1.5
4.995542,147.9,-18.0,1.5
5.003489,148.0,-18.1,1.5
5.005961,148.1,-18.2,1.5
5.010612,148.2,-18.3,1.5
5.019490,148.3,-18.4,1.6
5.021233,148.4,-18.5,1.6
5.025781,148.5,-18.6,1.6
5.030473,148.6,-18.7,1.6
5.037229,148.7,-18.8,1.6
5.040865,148.8,-18.9,1.6
5.045888,148.9,-19.0,1.6
5.052799,148.9,-19.1,1.6
5.055726,149.0,-19.1,1.6
5.060746,149.1,-19.2,1.6
5.065832,149.1,-19.2,1.5
5.071200,149.2,-19.3,1.5
5.076268,149.3,-19.3,1.5
5.080784,149.3,-19.4,1.5
5.086728,149.4,-19.4,1.6
5.091152,149.5,-19.4,1.6
5.096003,149.5,-19.4,1.6
5.102500,149.6,-19.4,1.6
5.106329,149.7,-19.3,1.6
5.111117,149.8,-19.3,1.7
5.119547,149.8,-19.3,1.7
5.121487,149.9,-19.2,1.7
5.126284,150.0,-19.2,1.8
5.131073,150.1,-19.2,1.8
5.136913,150.1,-19.2,1.8
5.141324,150.2,-19.1,1.9
5.146264,150.3,-19.1,1.9
5.153137,150.4,-19.1,1.9
5.156403,150.5,-19.1,1.9
5.161356,150.5,-19.1,1.9
5.169064,150.6,-19.1,1.9
5.172029,150.7,-19.1,1.9
5.176422,150.8,-19.1,1.9
5.181378,150.9,-19.1,1.9
5.187758,150.9,-19.2,1.9
5.199045,151.0,-19.2,1.8
5.199293,151.1,-19.3,1.8
5.203588,151.2,-19.4,1.6
5.206821,151.2,-19.5,1.5
5.211720,151.3,-19.6,1.2
5.220700,151.4,-19.7,1.0
5.222364,151.4,-19.8,0.8
5.226851,151.4,-19.8,0.8
5.231603,151.5,-19.9,0.7
5.237793,151.5,-20.0,0.7
5.242087,151.5,-20.0,0.6
5.246303,151.5,-20.1,0.6
5.253288,151.5,-20.1,0.5
5.256859,151.5,-20.2,0.5
5.261529,151.5,-20.2,0.5
5.269450,151.5,-20.3,0.4
5.272047,151.5,-20.3,0.4
5.277015,151.5,-20.4,0.4
5.282325,151.5,-20.4,0.3
5.287979,151.6,-20.5,0.3
5.293054,151.6,-20.5,0.2
5.297052,151.6,-20.5,0.2
5.302587,151.6,-20.5,0.2
5.307137,151.7,-20.5,0.1
5.312143,151.7,-20.5,0.1
5.318856,151.8,-20.6,0.1
5.322944,151.8,-20.6,0.1
5.327119,151.9,-20.6,0.1
5.332308,151.9,-20.6,0.0
5.337391,152.0,-20.6,0.0
5.342835,152.0,-20.6,0.0
5.347419,152.1,-20.6,0.0
5.352464,152.2,-20.7,0.0
5.357472,152.3,-20.7,0.0
5.362773,152.4,-20.7,-0.0
5.371350,152.4,-20.7,-0.0
5.372633,152.5,-20.7,-0.0
5.377861,152.6,-20.7,-0.0
5.386254,152.8,-20.6,-0.0
5.387363,152.9,-20.6,-0.0
5.392629,153.0,-20.6,-0.0
5.397580,153.1,-20.5,-0.0
5.403826,153.2,-20.5,-0.0
5.408113,153.3,-20.4,-0.0
5.412697,153.4,-20.4,-0.0
5.418817,153.5,-20.3,-0.0
5.423055,153.6,-20.2,-0.0
5.427872,153.7,-20.1,0.0
5.435225,153.8,-20.1,0.0
5.437971,153.9,-20.0,0.0
5.443622,154.1,-19.9,0.0
5.447763,154.2,-19.8,0.1
5.453067,154.3,-19.7,0.1
5.463126,154.4,-19.7,0.1
5.463288,154.5,-19.6,0.1
5.468143,154.6,-19.5,0.1
5.472909,154.7,-19.4,0.1
5.478084,154.8,-19.3,0.1
5.483168,154.9,-19.2,0.1
5.487969,155.0,-19.1,0.1
5.494618,155.1,-19.1,0.1
5.498279,155.2,-19.0,0.1
5.503333,155.3,-18.9,0.1
5.508190,155.4,-18.8,0.1
5.513123,155.5,-18.7,0.1
5.518174,155.6,-18.6,0.1
5.523082,155.7,-18.5,0.1
5.528398,155.7,-18.4,0.1
5.534863,155.8,-18.3,0.1
5.538161,155.9,-18.3,0.1
5.543886,156.0,-18.2,0.1
5.548261,156.1,-18.1,0.1
5.553507,156.1,-18.0,0.1
5.558489,156.2,-17.9,0.2
5.563337,156.2,-17.9,0.1
5.569124,156.3,-17.8,0.0
5.573436,156.3,-17.7,0.0
5.578405,156.4,-17.6,0.0
5.584023,156.4,-17.5,0.0
5.588624,156.4,-17.4,0.0
5.593367,156.5,-17.3,0.1
5.598426,156.5,-17.2,0.1
5.603798,156.5,-17.1,0.1
5.608607,156.6,-17.1,0.1
5.613524,156.6,-17.0,0.1
5.620505,156.6,-16.9,0.1
5.623524,156.7,-16.8,0.1
5.628512,156.7,-16.7,0.2
5.633623,156.7,-16.6,0.2
5.638753,156.8,-16.5,0.3
5.643890,156.8,-16.4,0.3
5.650346,156.9,-16.4,0.4
5.654188,156.9,-16.3,0.4
5.658904,157.0,-16.2,0.5
5.663846,157.0,-16.1,0.5
5.669855,157.1,-16.1,0.6
5.673886,157.1,-16.0,0.6
5.679129,157.2,-15.9,0.6
5.684587,157.2,-15.9,0.7
5.689123,157.3,-15.8,0.7
5.693964,157.4,-15.8,0.7
5.700648,157.4,-15.8,0.7
5.704250,157.5,-15.7,0.8
5.709251,157.6,-15.7,0.7
5.714256,157.6,-15.7,0.7
5.719357,157.7,-15.7,0.7
5.724246,157.8,-15.7,0.7
5.730408,157.9,-15.8,0.7
5.734873,157.9,-15.8,0.6
5.740513,158.0,-15.8,0.6
5.744759,158.1,-15.9,0.5
5.750749,158.2,-15.9,0.5
5.754483,158.3,-16.0,0.4
5.759314,158.3,-16.0,0.4
5.764362,158.4,-16.0,0.4
5.769771,158.5,-16.1,0.3
5.774396,158.6,-16.1,0.3
5.779420,158.6,-16.1,0.3
5.784775,158.7,-16.2,0.2
5.789650,158.8,-16.2,0.2
5.794418,158.9,-16.2,0.2
5.800403,158.9,-16.2,0.1
5.804594,159.0,-16.2,0.1
5.809580,159.1,-16.2,0.1
5.814700,159.2,-16.2,0.0
5.819667,159.3,-16.2,0.0
5.824608,159.3,-16.2,-0.0
5.829840,159.4,-16.2,-0.1
5.834837,159.5,-16.2,-0.1
5.839916,159.6,-16.2,-0.1
5.844879,159.7,-16.2,-0.2
5.852282,159.8,-16.3,-0.2
5.855451,159.9,-16.3,-0.3
5.860603,160.0,-16.4,-0.4
5.865080,160.0,-16.5,-0.4
5.870608,160.1,-16.5,-0.5
5.876869,160.2,-16.6,-0.5
5.880053,160.3,-16.7,-0.5
5.885340,160.4,-16.7,-0.6
5.890369,160.4,-16.8,-0.6
5.895369,160.5,-16.9,-0.7
5.901374,160.6,-16.9,-0.7
5.905320,160.6,-17.0,-0.8
5.910929,160.7,-17.0,-0.8
5.915455,160.8,-17.1,-0.8
5.920572,160.9,-17.2,-0.9
5.926396,160.9,-17.3,-0.9
5.930341,161.0,-17.4,-0.9
5.935275,161.1,-17.5,-1.0
5.940344,161.2,-17.5,-1.0
5.945230,161.2,-17.6,-1.0
5.950363,161.3,-17.7,-1.0
5.955436,161.4,-17.8,-1.1
5.961343,161.5,-17.9,-1.1
5.965328,161.6,-18.0,-1.1
5.970517,161.7,-18.0,-1.2
5.978062,161.8,-18.1,-1.2
5.980773,161.9,-18.1,-1.1
5.985490,162.1,-18.1,-1.1
5.994533,162.2,-18.1,-1.0
5.996182,162.3,-18.1,-0.9
6.001544,162.5,-18.1,-0.8
6.005558,162.6,-18.1,-0.8
6.011968,162.8,-18.1,-0.7
6.015728,162.9,-18.1,-0.7
6.020631,163.1,-18.1,-0.6
6.026236,163.3,-18.1,-0.6
6.030723,163.5,-18.1,-0.6
6.035877,163.7,-18.1,-0.5
6.043663,163.9,-18.1,-0.5
6.045841,164.1,-18.1,-0.5
6.050873,164.3,-18.1,-0.5
6.056026,164.5,-18.1,-0.5
6.061352,164.6,-18.1,-0.5
6.065938,164.8,-18.1,-0.5
6.071279,165.0,-18.1,-0.5
6.076380,165.2,-18.1,-0.5
6.081142,165.4,-18.1,-0.5
6.086271,165.5,-18.1,-0.5
6.092694,165.7,-18.1,-0.5
6.096306,165.8,-18.1,-0.4
6.101227,166.0,-18.1,-0.4
6.106210,166.2,-18.1,-0.4
6.111214,166.3,-18.1,-0.4
6.116274,166.5,-18.2,-0.4
6.121142,166.6,-18.2,-0.3
6.128484,166.8,-18.2,-0.3
6.131572,167.0,-18.2,-0.3
6.136616,167.1,-18.2,-0.2
6.143627,167.3,-18.2,-0.2
6.146332,167.5,-18.2,-0.2
6.151357,167.7,-18.2,-0.1
6.156441,167.9,-18.2,-0.1
6.162066,168.0,-18.2,-0.1
6.166598,168.2,-18.2,-0.0
6.171600,168.4,-18.1,-0.0
6.176910,168.6,-18.1,0.0
6.182059,168.7,-18.1,0.0
6.186590,168.9,-18.0,0.1
6.194179,169.1,-18.0,0.1
6.196560,169.2,-17.9,0.1
6.201983,169.4,-17.9,0.1
6.206659,169.5,-17.8,0.2
6.212559,169.6,-17.8,0.2
6.217014,169.8,-17.7,0.2
6.222562,169.9,-17.7,0.2
6.227709,170.0,-17.6,0.2
6.233045,170.1,-17.6,0.2
6.237469,170.2,-17.5,0.2
6.243316,170.3,-17.5,0.2
6.246982,170.4,-17.4,0.2
6.253841,170.5,-17.3,0.3
6.256858,170.6,-17.3,0.3
6.262453,170.7,-17.2,0.3
6.271475,170.8,-17.1,0.3
6.273405,170.9,-17.0,0.3
6.277114,171.0,-16.9,0.3
6.283489,171.1,-16.8,0.4
6.287196,171.2,-16.7,0.4
6.292010,171.3,-16.6,0.4
6.297092,171.4,-16.5,0.5
6.302756,171.5,-16.4,0.5
6.307195,171.5,-16.3,0.5
6.312330,171.6,-16.2,0.5
6.319007,171.7,-16.1,0.6
6.323000,171.8,-16.0,0.6
6.327210,171.9,-15.9,0.6
6.336172,171.9,-15.9,0.6
6.337858,172.0,-15.8,0.7
6.344331,172.1,-15.8,0.7
6.347569,172.2,-15.7,0.7
6.352762,172.2,-15.7,0.7
6.357524,172.3,-15.7,0.8
6.363116,172.4,-15.6,0.8
6.369360,172.5,-15.6,0.8
6.372859,172.5,-15.6,0.9
6.377582,172.6,-15.6,0.9
6.385310,172.7,-15.6,1.0
6.387760,172.7,-15.5,1.0
6.392711,172.8,-15.5,1.0
6.397615,172.8,-15.5,1.1
6.409385,172.9,-15.5,1.1
6.410905,173.0,-15.5,1.2
6.412631,173.0,-15.5,1.2
6.418720,173.1,-15.5,1.2
6.422941,173.2,-15.5,1.2
6.427833,173.2,-15.5,1.3
6.435985,173.3,-15.6,1.3
6.438282,173.4,-15.6,1.3
6.442910,173.4,-15.7,1.3
6.447901,173.5,-15.7,1.3
6.453405,173.5,-15.8,1.3
6.458183,173.6,-15.8,1.3
6.462974,173.6,-15.9,1.4
6.470236,173.7,-16.0,1.5
6.473300,173.7,-16.0,1.7
6.478223,173.8,-16.1,2.3
6.485667,173.9,-16.2,2.8
6.488192,173.9,-16.3,3.0
6.493222,174.0,-16.4,3.1
6.498271,174.1,-16.4,3.2
6.503450,174.2,-16.5,3.2
6.508434,174.3,-16.6,3.3
6.513231,174.4,-16.6,3.3
6.518764,174.5,-16.7,3.4
6.523742,174.6,-16.7,3.4
6.528644,174.7,-16.7,3.4
6.535773,174.8,-16.7,3.4
6.538512,174.9,-16.7,3.3
6.543782,175.0,-16.7,3.3
6.548921,175.2,-16.7,3.3
6.555022,175.3,-16.7,3.2
6.558900,175.4,-16.6,3.2
6.563822,175.5,-16.6,3.2
6.570388,175.7,-16.6,3.1
6.573827,175.8,-16.5,3.1
6.578531,175.9,-16.5,3.1
6.586898,176.0,-16.5,3.0
6.589396,176.2,-16.4,3.0
6.593747,176.3,-16.4,2.9
6.598883,176.4,-16.4,2.9
6.604149,176.5,-16.3,2.9
6.608952,176.7,-16.3,2.9
6.614036,176.8,-16.3,2.8
6.620550,176.9,-16.3,2.8
6.624146,177.1,-16.3,2.8
6.629065,177.3,-16.3,2.8
6.634938,177.4,-16.3,2.8
6.638975,177.6,-16.3,2.7
6.644265,177.7,-16.3,2.7
6.652199,177.9,-16.3,2.7
6.654997,178.1,-16.4,2.7
6.659362,178.3,-16.4,2.7
6.664242,178.4,-16.4,2.6
6.669573,178.6,-16.5,2.6
6.674570,178.8,-16.5,2.6
6.679244,179.0,-16.6,2.6
6.686621,179.2,-16.6,2.6
6.689240,179.4,-16.7,2.6
6.694324,179.5,-16.8,2.5
6.701276,179.7,-16.8,2.5
6.704605,179.9,-16.9,2.5
6.709706,180.1,-16.9,2.5
6.714849,180.3,-16.9,2.5
6.721958,180.4,-17.0,2.5
6.724348,180.6,-17.0,2.5
6.729750,180.8,-17.1,2.5
6.735297,181.0,-17.1,2.5
6.739718,181.2,-17.1,2.5
6.744654,181.4,-17.2,2.6
6.754051,181.6,-17.2,2.6
6.754604,181.8,-17.2,2.6
6.761402,182.0,-17.2,2.6
6.764599,182.2,-17.3,2.6
6.769953,182.4,-17.3,2.6
6.774826,182.6,-17.3,2.6
6.779714,182.9,-17.3,2.7
6.785218,183.1,-17.3,2.7
6.789891,183.3,-17.3,2.7
6.794975,183.5,-17.3,2.7
6.800926,183.7,-17.3,2.7
6.804714,183.9,-17.3,2.7
6.809635,184.1,-17.3,2.8
6.814797,184.3,-17.3,2.8
6.819725,184.5,-17.3,2.8
6.825047,184.7,-17.3,2.8
6.829853,184.9,-17.3,2.8
6.835046,185.1,-17.3,2.8
6.840052,185.3,-17.3,2.8
6.845120,185.5,-17.3,2.9
6.852396,185.7,-17.3,2.9
6.855582,185.9,-17.3,2.9
6.860541,186.1,-17.3,2.9
6.865272,186.3,-17.3,2.9
6.870174,186.5,-17.3,3.0
6.875382,186.7,-17.4,3.0
6.880372,186.9,-17.4,3.0
6.887170,187.1,-17.4,3.0
6.890674,187.3,-17.4,3.0
6.895368,187.5,-17.5,3.0
6.901441,187.7,-17.5,3.1
6.905594,187.9,-17.5,3.1
6.911308,188.1,-17.5,3.1
6.918133,188.3,-17.6,3.2
6.920816,188.5,-17.6,3.2
6.925851,188.7,-17.6,3.2
6.930706,188.8,-17.6,3.2
6.935940,189.0,-17.6,3.2
6.941442,189.2,-17.6,3.2
6.946259,189.4,-17.6,3.2
6.950931,189.5,-17.5,3.2
6.956033,189.7,-17.5,3.2
6.960650,189.9,-17.5,3.2
6.970029,190.1,-17.5,3.2
6.971565,190.2,-17.5,3.2
6.979785,190.4,-17.5,3.2
6.981921,190.6,-17.5,3.2
6.985750,190.7,-17.5,3.2
6.991641,190.9,-17.4,3.2
6.996326,191.1,-17.4,3.3
7.005439,191.2,-17.4,3.3
7.007215,191.4,-17.4,3.3
7.011234,191.6,-17.4,3.3
7.018209,191.7,-17.4,3.4
7.021144,191.9,-17.5,3.4
7.025946,192.0,-17.5,3.4
7.030974,192.2,-17.5,3.5
7.037294,192.3,-17.6,3.5
7.041424,192.4,-17.6,3.5
7.046283,192.5,-17.7,3.5
7.051051,192.7,-17.8,3.6
7.056326,192.8,-17.9,3.6
7.061360,192.9,-18.0,3.6
7.068379,193.0,-18.1,3.6
7.071355,193.2,-18.3,3.5
7.076536,193.3,-18.4,3.5
7.081550,193.4,-18.5,3.5
7.086574,193.5,-18.7,3.5
7.091557,193.6,-18.8,3.5
7.096577,193.7,-18.9,3.5
7.101948,193.8,-19.1,3.4
7.106621,193.9,-19.2,3.4
7.111487,194.0,-19.4,3.4
7.117966,194.1,-19.5,3.4
7.122045,194.2,-19.7,3.4
7.126691,194.3,-19.8,3.4
7.132034,194.4,-19.9,3.4
7.136786,194.5,-20.1,3.4
7.141601,194.6,-20.2,3.4
7.146601,194.7,-20.3,3.4
7.152189,194.9,-20.4,3.4
7.157194,195.0,-20.5,3.3
7.162049,195.1,-20.6,3.3
7.168266,195.2,-20.7,3.3
7.171947,195.4,-20.8,3.3
7.176812,195.5,-20.8,3.3
7.184596,195.6,-20.9,3.3
7.187014,195.7,-20.9,3.3
7.192011,195.9,-21.0,3.3
7.196978,196.0,-21.1,3.3
7.202651,196.1,-21.2,3.3
7.207416,196.3,-21.3,3.3
7.212189,196.4,-21.4,3.3
7.217654,196.5,-21.5,3.4
7.223557,196.7,-21.6,3.4
7.227282,196.8,-21.7,3.4
7.233140,196.9,-21.8,3.4
7.237431,197.0,-22.0,3.4
7.242631,197.1,-22.1,3.4
7.247326,197.3,-22.2,3.4
7.252717,197.4,-22.4,3.4
7.257433,197.5,-22.5,3.4
7.262709,197.6,-22.7,3.4
7.269019,197.7,-22.8,3.4
7.272685,197.8,-22.9,3.3
7.277629,197.9,-23.0,3.3
7.284825,198.0,-23.2,3.3
7.287584,198.2,-23.3,3.3
7.292372,198.3,-23.5,3.3
7.297648,198.4,-23.6,3.2
7.303215,198.5,-23.8,3.2
7.307645,198.7,-24.0,3.2
7.312970,198.8,-24.2,3.2
7.317977,198.9,-24.3,3.2
7.323180,199.0,-24.5,3.2
7.327678,199.2,-24.7,3.2
7.334755,199.3,-24.8,3.2
7.337964,199.4,-25.0,3.2
7.343758,199.5,-25.1,3.2
7.347837,199.6,-25.3,3.2
7.352897,199.7,-25.4,3.1
7.357955,199.8,-25.5,3.1
7.362915,199.9,-25.6,3.1
7.368671,200.0,-25.6,3.0
7.373081,200.1,-25.7,3.0
7.378004,200.2,-25.8,3.0
7.384587,200.3,-25.8,2.9
7.387770,200.4,-25.8,2.9
7.394307,200.5,-25.9,2.9
7.398103,200.6,-25.9,2.9
7.404085,200.7,-25.9,2.9
7.408009,200.8,-25.9,2.9
7.412945,200.9,-25.9,2.8
7.418724,201.0,-25.9,2.8
7.423167,201.1,-25.8,2.8
7.428221,201.2,-25.8,2.8
7.436685,201.2,-25.7,2.8
7.438491,201.3,-25.6,2.7
7.443344,201.4,-25.6,2.7
7.448304,201.5,-25.5,2.7
7.453715,201.6,-25.4,2.7
7.458674,201.7,-25.3,2.7
7.463780,201.8,-25.2,2.7
7.470710,201.9,-25.1,2.7
7.473275,201.9,-24.9,2.7
7.478402,202.0,-24.8,2.7
7.485912,202.0,-24.7,2.7
7.488574,202.1,-24.5,2.7
7.493675,202.2,-24.3,2.7
7.498707,202.2,-24.2,2.7
7.503633,202.3,-24.0,2.8
7.508746,202.3,-23.9,2.8
7.513798,202.4,-23.7,2.8
7.520354,202.4,-23.5,2.9
7.523988,202.5,-23.3,2.9
7.528792,202.6,-23.1,2.9
7.537533,202.6,-23.0,3.0
7.538771,202.7,-22.8,3.0
7.543441,202.7,-22.6,3.1
7.552870,202.8,-22.5,3.1
7.556521,202.8,-22.3,3.1
7.558607,202.9,-22.2,3.2
7.564206,203.0,-22.0,3.2
7.569643,203.0,-21.9,3.3
7.573855,203.1,-21.8,3.3
7.579197,203.1,-21.7,3.3
7.584592,203.2,-21.6,3.3
7.589115,203.3,-21.5,3.3
7.593997,203.3,-21.4,3.3
7.602024,203.4,-21.4,3.3
7.604373,203.4,-21.3,3.3
7.609449,203.5,-21.2,3.3
7.614327,203.5,-21.1,3.3
7.619632,203.6,-21.1,3.3
7.624554,203.6,-21.0,3.2
7.629298,203.7,-20.9,3.2
7.637053,203.7,-20.9,3.1
7.639410,203.7,-20.8,3.1
7.644247,203.8,-20.7,3.1
7.654128,203.8,-20.6,3.0
7.654329,203.9,-20.5,3.0
7.659288,203.9,-20.5,3.0
7.664591,204.0,-20.4,2.9
7.669964,204.0,-20.3,2.9
